./data_letter/train/248.png,g
./data_letter/train/249.png,j
./data_letter/train/250.png,u
./data_letter/train/251.png,8
./data_letter/train/252.png,0
./data_letter/train/253.png,g
./data_letter/train/254.png,6
./data_letter/train/255.png,l
./data_letter/train/256.png,2
./data_letter/train/257.png,i
./data_letter/train/258.png,z
./data_letter/train/259.png,r
./data_letter/train/260.png,q
./data_letter/train/261.png,i
./data_letter/train/262.png,f
./data_letter/train/263.png,5
./data_letter/train/264.png,9
./data_letter/train/265.png,i
./data_letter/train/266.png,k
./data_letter/train/267.png,j
./data_letter/train/268.png,y
./data_letter/train/269.png,y
./data_letter/train/270.png,6
./data_letter/train/271.png,5
./data_letter/train/272.png,j
./data_letter/train/273.png,r
./data_letter/train/274.png,1
./data_letter/train/275.png,g
./data_letter/train/276.png,d
./data_letter/train/277.png,r
./data_letter/train/278.png,k
./data_letter/train/279.png,y
./data_letter/train/280.png,h
./data_letter/train/281.png,p
./data_letter/train/282.png,i
./data_letter/train/283.png,s
./data_letter/train/284.png,1
./data_letter/train/285.png,6
./data_letter/train/286.png,l
./data_letter/train/287.png,x
./data_letter/train/288.png,6
./data_letter/train/289.png,6
./data_letter/train/290.png,i
./data_letter/train/291.png,2
./data_letter/train/292.png,9
./data_letter/train/293.png,n
./data_letter/train/294.png,n
./data_letter/train/295.png,c
./data_letter/train/296.png,c
./data_letter/train/297.png,d
./data_letter/train/298.png,j
./data_letter/train/299.png,4
./data_letter/train/300.png,2
./data_letter/train/301.png,b
./data_letter/train/302.png,x
./data_letter/train/303.png,6
./data_letter/train/304.png,0
./data_letter/train/305.png,1
./data_letter/train/306.png,8
./data_letter/train/307.png,2
./data_letter/train/308.png,6
./data_letter/train/309.png,u
./data_letter/train/310.png,f
./data_letter/train/311.png,d
./data_letter/train/312.png,w
./data_letter/train/313.png,j
./data_letter/train/314.png,y
./data_letter/train/315.png,p
./data_letter/train/316.png,u
./data_letter/train/317.png,3
./data_letter/train/318.png,s
./data_letter/train/319.png,i
./data_letter/train/320.png,d
./data_letter/train/321.png,w
./data_letter/train/322.png,s
./data_letter/train/323.png,d
./data_letter/train/324.png,y
./data_letter/train/325.png,f
./data_letter/train/326.png,z
./data_letter/train/327.png,c
./data_letter/train/328.png,5
./data_letter/train/329.png,g
./data_letter/train/330.png,p
./data_letter/train/331.png,l
./data_letter/train/332.png,1
./data_letter/train/333.png,y
./data_letter/train/334.png,v
./data_letter/train/335.png,b
./data_letter/train/336.png,0
./data_letter/train/337.png,s
./data_letter/train/338.png,k
./data_letter/train/339.png,w
./data_letter/train/340.png,0
./data_letter/train/341.png,2
./data_letter/train/342.png,9
./data_letter/train/343.png,u
./data_letter/train/344.png,s
./data_letter/train/345.png,g
./data_letter/train/346.png,0
./data_letter/train/347.png,v
./data_letter/train/348.png,7
./data_letter/train/349.png,g
./data_letter/train/350.png,6
./data_letter/train/351.png,n
./data_letter/train/352.png,4
./data_letter/train/353.png,q
./data_letter/train/354.png,n
./data_letter/train/355.png,7
./data_letter/train/356.png,7
./data_letter/train/357.png,7
./data_letter/train/358.png,7
./data_letter/train/359.png,t
./data_letter/train/360.png,p
./data_letter/train/361.png,1
./data_letter/train/362.png,5
./data_letter/train/363.png,c
./data_letter/train/364.png,0
./data_letter/train/365.png,0
./data_letter/train/366.png,p
./data_letter/train/367.png,2
./data_letter/train/368.png,g
./data_letter/train/369.png,i
./data_letter/train/370.png,b
./data_letter/train/371.png,t
./data_letter/train/372.png,6
./data_letter/train/373.png,9
./data_letter/train/374.png,s
./data_letter/train/375.png,q
./data_letter/train/376.png,5
./data_letter/train/377.png,b
./data_letter/train/378.png,s
./data_letter/train/379.png,x
./data_letter/train/380.png,f
./data_letter/train/381.png,w
./data_letter/train/382.png,d
./data_letter/train/383.png,w
./data_letter/train/384.png,9
./data_letter/train/385.png,l
./data_letter/train/386.png,l
./data_letter/train/387.png,x
./data_letter/train/388.png,p
./data_letter/train/389.png,q
./data_letter/train/390.png,l
./data_letter/train/391.png,j
./data_letter/train/392.png,g
./data_letter/train/393.png,w
./data_letter/train/394.png,u
./data_letter/train/395.png,3
./data_letter/train/396.png,j
./data_letter/train/397.png,4
./data_letter/train/398.png,c
./data_letter/train/399.png,k
./data_letter/train/400.png,0
./data_letter/train/401.png,4
./data_letter/train/402.png,9
./data_letter/train/403.png,e
./data_letter/train/404.png,z
./data_letter/train/405.png,x
./data_letter/train/406.png,y
./data_letter/train/407.png,f
./data_letter/train/408.png,a
./data_letter/train/409.png,9
./data_letter/train/410.png,t
./data_letter/train/411.png,u
./data_letter/train/412.png,8
./data_letter/train/413.png,m
./data_letter/train/414.png,5
./data_letter/train/415.png,o
./data_letter/train/416.png,2
./data_letter/train/417.png,a
./data_letter/train/418.png,4
./data_letter/train/419.png,d
./data_letter/train/420.png,6
./data_letter/train/421.png,c
./data_letter/train/422.png,8
./data_letter/train/423.png,h
./data_letter/train/424.png,w
./data_letter/train/425.png,i
./data_letter/train/426.png,o
./data_letter/train/427.png,9
./data_letter/train/428.png,h
./data_letter/train/429.png,l
./data_letter/train/430.png,q
./data_letter/train/431.png,5
./data_letter/train/432.png,w
./data_letter/train/433.png,5
./data_letter/train/434.png,1
./data_letter/train/435.png,8
./data_letter/train/436.png,h
./data_letter/train/437.png,3
./data_letter/train/438.png,6
./data_letter/train/439.png,r
./data_letter/train/440.png,3
./data_letter/train/441.png,k
./data_letter/train/442.png,p
./data_letter/train/443.png,9
./data_letter/train/444.png,o
./data_letter/train/445.png,3
./data_letter/train/446.png,2
./data_letter/train/447.png,n
./data_letter/train/448.png,s
./data_letter/train/449.png,m
./data_letter/train/450.png,y
./data_letter/train/451.png,z
./data_letter/train/452.png,5
./data_letter/train/453.png,u
./data_letter/train/454.png,j
./data_letter/train/455.png,9
./data_letter/train/456.png,r
./data_letter/train/457.png,a
./data_letter/train/458.png,7
./data_letter/train/459.png,d
./data_letter/train/460.png,m
./data_letter/train/461.png,3
./data_letter/train/462.png,4
./data_letter/train/463.png,8
./data_letter/train/464.png,i
./data_letter/train/465.png,v
./data_letter/train/466.png,x
./data_letter/train/467.png,p
./data_letter/train/468.png,6
./data_letter/train/469.png,4
./data_letter/train/470.png,5
./data_letter/train/471.png,1
./data_letter/train/472.png,y
./data_letter/train/473.png,n
./data_letter/train/474.png,9
./data_letter/train/475.png,d
./data_letter/train/476.png,w
./data_letter/train/477.png,u
./data_letter/train/478.png,o
./data_letter/train/479.png,e
./data_letter/train/480.png,9
./data_letter/train/481.png,l
./data_letter/train/482.png,n
./data_letter/train/483.png,h
./data_letter/train/484.png,g
./data_letter/train/485.png,9
./data_letter/train/486.png,8
./data_letter/train/487.png,v
./data_letter/train/488.png,e
./data_letter/train/489.png,p
./data_letter/train/490.png,d
./data_letter/train/491.png,d
./data_letter/train/492.png,p
./data_letter/train/493.png,z
./data_letter/train/494.png,b
./data_letter/train/495.png,2
./data_letter/train/496.png,q
./data_letter/train/497.png,3
./data_letter/train/498.png,z
./data_letter/train/499.png,1
./data_letter/train/500.png,8
./data_letter/train/501.png,4
./data_letter/train/502.png,i
./data_letter/train/503.png,f
./data_letter/train/504.png,d
./data_letter/train/505.png,u
./data_letter/train/506.png,w
./data_letter/train/507.png,f
./data_letter/train/508.png,9
./data_letter/train/509.png,z
./data_letter/train/510.png,g
./data_letter/train/511.png,u
./data_letter/train/512.png,2
./data_letter/train/513.png,k
./data_letter/train/514.png,y
./data_letter/train/515.png,c
./data_letter/train/516.png,m
./data_letter/train/517.png,u
./data_letter/train/518.png,e
./data_letter/train/519.png,b
./data_letter/train/520.png,t
./data_letter/train/521.png,o
./data_letter/train/522.png,d
./data_letter/train/523.png,b
./data_letter/train/524.png,g
./data_letter/train/525.png,o
./data_letter/train/526.png,7
./data_letter/train/527.png,d
./data_letter/train/528.png,v
./data_letter/train/529.png,f
./data_letter/train/530.png,w
./data_letter/train/531.png,1
./data_letter/train/532.png,h
./data_letter/train/533.png,h
./data_letter/train/534.png,y
./data_letter/train/535.png,8
./data_letter/train/536.png,3
./data_letter/train/537.png,z
./data_letter/train/538.png,7
./data_letter/train/539.png,q
./data_letter/train/540.png,q
./data_letter/train/541.png,p
./data_letter/train/542.png,k
./data_letter/train/543.png,z
./data_letter/train/544.png,6
./data_letter/train/545.png,e
./data_letter/train/546.png,v
./data_letter/train/547.png,r
./data_letter/train/548.png,d
./data_letter/train/549.png,c
./data_letter/train/550.png,x
./data_letter/train/551.png,c
./data_letter/train/552.png,8
./data_letter/train/553.png,9
./data_letter/train/554.png,f
./data_letter/train/555.png,3
./data_letter/train/556.png,n
./data_letter/train/557.png,6
./data_letter/train/558.png,f
./data_letter/train/559.png,4
./data_letter/train/560.png,a
./data_letter/train/561.png,1
./data_letter/train/562.png,u
./data_letter/train/563.png,5
./data_letter/train/564.png,b
./data_letter/train/565.png,g
./data_letter/train/566.png,i
./data_letter/train/567.png,1
./data_letter/train/568.png,2
./data_letter/train/569.png,1
./data_letter/train/570.png,z
./data_letter/train/571.png,v
./data_letter/train/572.png,g
./data_letter/train/573.png,6
./data_letter/train/574.png,u
./data_letter/train/575.png,w
./data_letter/train/576.png,n
./data_letter/train/577.png,p
./data_letter/train/578.png,2
./data_letter/train/579.png,m
./data_letter/train/580.png,m
./data_letter/train/581.png,3
./data_letter/train/582.png,4
./data_letter/train/583.png,t
./data_letter/train/584.png,2
./data_letter/train/585.png,e
./data_letter/train/586.png,c
./data_letter/train/587.png,2
./data_letter/train/588.png,e
./data_letter/train/589.png,c
./data_letter/train/590.png,r
./data_letter/train/591.png,c
./data_letter/train/592.png,g
./data_letter/train/593.png,4
./data_letter/train/594.png,l
./data_letter/train/595.png,b
./data_letter/train/596.png,0
./data_letter/train/597.png,i
./data_letter/train/598.png,h
./data_letter/train/599.png,t
./data_letter/train/600.png,f
./data_letter/train/601.png,j
./data_letter/train/602.png,2
./data_letter/train/603.png,9
./data_letter/train/604.png,z
./data_letter/train/605.png,8
./data_letter/train/606.png,v
./data_letter/train/607.png,h
./data_letter/train/608.png,i
./data_letter/train/609.png,c
./data_letter/train/610.png,z
./data_letter/train/611.png,v
./data_letter/train/612.png,f
./data_letter/train/613.png,i
./data_letter/train/614.png,u
./data_letter/train/615.png,c
./data_letter/train/616.png,9
./data_letter/train/617.png,0
./data_letter/train/618.png,g
./data_letter/train/619.png,u
./data_letter/train/620.png,h
./data_letter/train/621.png,0
./data_letter/train/622.png,w
./data_letter/train/623.png,d
./data_letter/train/624.png,1
./data_letter/train/625.png,y
./data_letter/train/626.png,w
./data_letter/train/627.png,g
./data_letter/train/628.png,f
./data_letter/train/629.png,3
./data_letter/train/630.png,b
./data_letter/train/631.png,b
./data_letter/train/632.png,f
./data_letter/train/633.png,y
./data_letter/train/634.png,z
./data_letter/train/635.png,e
./data_letter/train/636.png,c
./data_letter/train/637.png,5
./data_letter/train/638.png,4
./data_letter/train/639.png,5
./data_letter/train/640.png,4
./data_letter/train/641.png,1
./data_letter/train/642.png,t
./data_letter/train/643.png,1
./data_letter/train/644.png,3
./data_letter/train/645.png,2
./data_letter/train/646.png,k
./data_letter/train/647.png,m
./data_letter/train/648.png,o
./data_letter/train/649.png,k
./data_letter/train/650.png,a
./data_letter/train/651.png,u
./data_letter/train/652.png,f
./data_letter/train/653.png,y
./data_letter/train/654.png,b
./data_letter/train/655.png,8
./data_letter/train/656.png,f
./data_letter/train/657.png,l
./data_letter/train/658.png,e
./data_letter/train/659.png,u
./data_letter/train/660.png,a
./data_letter/train/661.png,h
./data_letter/train/662.png,e
./data_letter/train/663.png,v
./data_letter/train/664.png,q
./data_letter/train/665.png,j
./data_letter/train/666.png,j
./data_letter/train/667.png,h
./data_letter/train/668.png,t
./data_letter/train/669.png,e
./data_letter/train/670.png,a
./data_letter/train/671.png,3
./data_letter/train/672.png,l
./data_letter/train/673.png,b
./data_letter/train/674.png,u
./data_letter/train/675.png,z
./data_letter/train/676.png,f
./data_letter/train/677.png,7
./data_letter/train/678.png,b
./data_letter/train/679.png,n
./data_letter/train/680.png,t
./data_letter/train/681.png,q
./data_letter/train/682.png,q
./data_letter/train/683.png,y
./data_letter/train/684.png,x
./data_letter/train/685.png,8
./data_letter/train/686.png,r
./data_letter/train/687.png,w
./data_letter/train/688.png,n
./data_letter/train/689.png,8
./data_letter/train/690.png,u
./data_letter/train/691.png,o
./data_letter/train/692.png,b
./data_letter/train/693.png,a
./data_letter/train/694.png,a
./data_letter/train/695.png,q
./data_letter/train/696.png,5
./data_letter/train/697.png,p
./data_letter/train/698.png,b
./data_letter/train/699.png,j
./data_letter/train/700.png,7
./data_letter/train/701.png,r
./data_letter/train/702.png,c
./data_letter/train/703.png,o
./data_letter/train/704.png,7
./data_letter/train/705.png,a
./data_letter/train/706.png,4
./data_letter/train/707.png,b
./data_letter/train/708.png,u
./data_letter/train/709.png,r
./data_letter/train/710.png,c
./data_letter/train/711.png,h
./data_letter/train/712.png,a
./data_letter/train/713.png,a
./data_letter/train/714.png,5
./data_letter/train/715.png,y
./data_letter/train/716.png,c
./data_letter/train/717.png,g
./data_letter/train/718.png,h
./data_letter/train/719.png,g
./data_letter/train/720.png,8
./data_letter/train/721.png,s
./data_letter/train/722.png,3
./data_letter/train/723.png,5
./data_letter/train/724.png,p
./data_letter/train/725.png,9
./data_letter/train/726.png,1
./data_letter/train/727.png,4
./data_letter/train/728.png,8
./data_letter/train/729.png,l
./data_letter/train/730.png,9
./data_letter/train/731.png,z
./data_letter/train/732.png,c
./data_letter/train/733.png,c
./data_letter/train/734.png,f
./data_letter/train/735.png,e
./data_letter/train/736.png,l
./data_letter/train/737.png,1
./data_letter/train/738.png,6
./data_letter/train/739.png,4
./data_letter/train/740.png,8
./data_letter/train/741.png,1
./data_letter/train/742.png,t
./data_letter/train/743.png,2
./data_letter/train/744.png,0
./data_letter/train/745.png,r
./data_letter/train/746.png,k
./data_letter/train/747.png,g
./data_letter/train/748.png,q
./data_letter/train/749.png,0
./data_letter/train/750.png,c
./data_letter/train/751.png,c
./data_letter/train/752.png,0
./data_letter/train/753.png,q
./data_letter/train/754.png,n
./data_letter/train/755.png,4
./data_letter/train/756.png,s
./data_letter/train/757.png,m
./data_letter/train/758.png,4
./data_letter/train/759.png,p
./data_letter/train/760.png,d
./data_letter/train/761.png,e
./data_letter/train/762.png,z
./data_letter/train/763.png,i
./data_letter/train/764.png,j
./data_letter/train/765.png,a
./data_letter/train/766.png,u
./data_letter/train/767.png,3
./data_letter/train/768.png,q
./data_letter/train/769.png,y
./data_letter/train/770.png,n
./data_letter/train/771.png,h
./data_letter/train/772.png,v
./data_letter/train/773.png,8
./data_letter/train/774.png,y
./data_letter/train/775.png,9
./data_letter/train/776.png,y
./data_letter/train/777.png,3
./data_letter/train/778.png,d
./data_letter/train/779.png,f
./data_letter/train/780.png,0
./data_letter/train/781.png,f
./data_letter/train/782.png,7
./data_letter/train/783.png,9
./data_letter/train/784.png,9
./data_letter/train/785.png,n
./data_letter/train/786.png,c
./data_letter/train/787.png,n
./data_letter/train/788.png,y
./data_letter/train/789.png,i
./data_letter/train/790.png,t
./data_letter/train/791.png,0
./data_letter/train/792.png,v
./data_letter/train/793.png,4
./data_letter/train/794.png,n
./data_letter/train/795.png,n
./data_letter/train/796.png,l
./data_letter/train/797.png,p
./data_letter/train/798.png,5
./data_letter/train/799.png,p
./data_letter/train/800.png,9
./data_letter/train/801.png,q
./data_letter/train/802.png,g
./data_letter/train/803.png,q
./data_letter/train/804.png,x
./data_letter/train/805.png,q
./data_letter/train/806.png,b
./data_letter/train/807.png,k
./data_letter/train/808.png,s
./data_letter/train/809.png,7
./data_letter/train/810.png,j
./data_letter/train/811.png,i
./data_letter/train/812.png,d
./data_letter/train/813.png,t
./data_letter/train/814.png,j
./data_letter/train/815.png,l
./data_letter/train/816.png,5
./data_letter/train/817.png,t
./data_letter/train/818.png,s
./data_letter/train/819.png,9
./data_letter/train/820.png,s
./data_letter/train/821.png,3
./data_letter/train/822.png,0
./data_letter/train/823.png,h
./data_letter/train/824.png,1
./data_letter/train/825.png,i
./data_letter/train/826.png,3
./data_letter/train/827.png,m
./data_letter/train/828.png,n
./data_letter/train/829.png,h
./data_letter/train/830.png,t
./data_letter/train/831.png,8
./data_letter/train/832.png,i
./data_letter/train/833.png,z
./data_letter/train/834.png,z
./data_letter/train/835.png,c
./data_letter/train/836.png,x
./data_letter/train/837.png,w
./data_letter/train/838.png,u
./data_letter/train/839.png,8
./data_letter/train/840.png,k
./data_letter/train/841.png,p
./data_letter/train/842.png,4
./data_letter/train/843.png,n
./data_letter/train/844.png,w
./data_letter/train/845.png,s
./data_letter/train/846.png,w
./data_letter/train/847.png,t
./data_letter/train/848.png,h
./data_letter/train/849.png,q
./data_letter/train/850.png,m
./data_letter/train/851.png,i
./data_letter/train/852.png,2
./data_letter/train/853.png,e
./data_letter/train/854.png,a
./data_letter/train/855.png,c
./data_letter/train/856.png,4
./data_letter/train/857.png,z
./data_letter/train/858.png,5
./data_letter/train/859.png,9
./data_letter/train/860.png,x
./data_letter/train/861.png,v
./data_letter/train/862.png,k
./data_letter/train/863.png,n
./data_letter/train/864.png,t
./data_letter/train/865.png,z
./data_letter/train/866.png,o
./data_letter/train/867.png,g
./data_letter/train/868.png,3
./data_letter/train/869.png,u
./data_letter/train/870.png,b
./data_letter/train/871.png,5
./data_letter/train/872.png,x
./data_letter/train/873.png,a
./data_letter/train/874.png,v
./data_letter/train/875.png,8
./data_letter/train/876.png,f
./data_letter/train/877.png,t
./data_letter/train/878.png,r
./data_letter/train/879.png,d
./data_letter/train/880.png,z
./data_letter/train/881.png,u
./data_letter/train/882.png,s
./data_letter/train/883.png,6
./data_letter/train/884.png,m
./data_letter/train/885.png,g
./data_letter/train/886.png,8
./data_letter/train/887.png,7
./data_letter/train/888.png,n
./data_letter/train/889.png,r
./data_letter/train/890.png,c
./data_letter/train/891.png,d
./data_letter/train/892.png,o
./data_letter/train/893.png,g
./data_letter/train/894.png,g
./data_letter/train/895.png,j
./data_letter/train/896.png,x
./data_letter/train/897.png,n
./data_letter/train/898.png,h
./data_letter/train/899.png,z
./data_letter/train/900.png,u
./data_letter/train/901.png,6
./data_letter/train/902.png,u
./data_letter/train/903.png,6
./data_letter/train/904.png,z
./data_letter/train/905.png,j
./data_letter/train/906.png,k
./data_letter/train/907.png,b
./data_letter/train/908.png,j
./data_letter/train/909.png,7
./data_letter/train/910.png,t
./data_letter/train/911.png,f
./data_letter/train/912.png,v
./data_letter/train/913.png,v
./data_letter/train/914.png,9
./data_letter/train/915.png,f
./data_letter/train/916.png,r
./data_letter/train/917.png,6
./data_letter/train/918.png,l
./data_letter/train/919.png,x
./data_letter/train/920.png,w
./data_letter/train/921.png,o
./data_letter/train/922.png,e
./data_letter/train/923.png,1
./data_letter/train/924.png,s
./data_letter/train/925.png,o
./data_letter/train/926.png,v
./data_letter/train/927.png,o
./data_letter/train/928.png,o
./data_letter/train/929.png,u
./data_letter/train/930.png,e
./data_letter/train/931.png,l
./data_letter/train/932.png,m
./data_letter/train/933.png,4
./data_letter/train/934.png,9
./data_letter/train/935.png,e
./data_letter/train/936.png,p
./data_letter/train/937.png,a
./data_letter/train/938.png,u
./data_letter/train/939.png,u
./data_letter/train/940.png,g
./data_letter/train/941.png,l
./data_letter/train/942.png,a
./data_letter/train/943.png,s
./data_letter/train/944.png,u
./data_letter/train/945.png,b
./data_letter/train/946.png,c
./data_letter/train/947.png,f
./data_letter/train/948.png,p
./data_letter/train/949.png,v
./data_letter/train/950.png,p
./data_letter/train/951.png,t
./data_letter/train/952.png,2
./data_letter/train/953.png,n
./data_letter/train/954.png,9
./data_letter/train/955.png,o
./data_letter/train/956.png,e
./data_letter/train/957.png,h
./data_letter/train/958.png,l
./data_letter/train/959.png,j
./data_letter/train/960.png,j
./data_letter/train/961.png,6
./data_letter/train/962.png,b
./data_letter/train/963.png,0
./data_letter/train/964.png,m
./data_letter/train/965.png,p
./data_letter/train/966.png,q
./data_letter/train/967.png,z
./data_letter/train/968.png,x
./data_letter/train/969.png,p
./data_letter/train/970.png,u
./data_letter/train/971.png,a
./data_letter/train/972.png,q
./data_letter/train/973.png,9
./data_letter/train/974.png,w
./data_letter/train/975.png,0
./data_letter/train/976.png,6
./data_letter/train/977.png,x
./data_letter/train/978.png,i
./data_letter/train/979.png,z
./data_letter/train/980.png,b
./data_letter/train/981.png,v
./data_letter/train/982.png,e
./data_letter/train/983.png,9
./data_letter/train/984.png,h
./data_letter/train/985.png,x
./data_letter/train/986.png,0
./data_letter/train/987.png,t
./data_letter/train/988.png,p
./data_letter/train/989.png,t
./data_letter/train/990.png,9
./data_letter/train/991.png,i
./data_letter/train/992.png,v
./data_letter/train/993.png,0
./data_letter/train/994.png,y
./data_letter/train/995.png,j
./data_letter/train/996.png,3
./data_letter/train/997.png,x
./data_letter/train/998.png,f
./data_letter/train/999.png,v
